id_upm,codigo,departamento,provincia,municipio,area_censo,comunidad,zona,sector,area,viviendas_2012,viviendas_2022,fecha_aprobacion
55,400055,oruro,cercado,oruro,3,1001,9,4,3,49,85,2022-08-12T22:15:19.690Z
3825,403825,oruro,cercado,oruro,5,1001,8,1,5,49,92,2022-08-02T23:24:37.554Z
2584,402584,oruro,cercado,oruro,2,1001,24,14,2,49,122,2022-08-05T16:16:05.023Z
400,400400,oruro,cercado,oruro,4,1001,2,7,4,50,52,2022-08-12T21:37:16.110Z
3103,403103,oruro,cercado,oruro,2,1001,21,3,2,50,56,2022-07-27T14:03:51.149Z
460,400460,oruro,cercado,oruro,3,1001,2,12,3,50,57,2022-06-23T19:52:51.327Z
463,400463,oruro,cercado,oruro,3,1001,2,13,3,50,60,2022-08-12T15:34:05.862Z
563,400563,oruro,cercado,oruro,3,1001,8,13,3,50,61,2022-06-22T19:12:07.364Z
117,400117,oruro,cercado,oruro,3,1001,5,7,3,50,66,2022-07-25T22:20:29.314Z
101,400101,oruro,cercado,oruro,3,1001,5,1,3,50,67,2022-07-25T22:20:05.014Z
864,400864,oruro,cercado,oruro,2,1001,4,10,2,50,67,2022-08-09T18:55:21.882Z
1080,401080,oruro,cercado,oruro,2,1001,7,5,2,50,72,2022-07-25T22:16:49.703Z
399,400399,oruro,cercado,oruro,4,1001,2,6,4,50,76,2022-08-12T21:37:13.038Z
2438,402438,oruro,cercado,oruro,1,1001,8,7,1,50,83,2022-08-12T22:13:53.018Z
2603,402603,oruro,cercado,oruro,2,1001,25,8,2,50,88,2022-07-15T12:46:30.516Z
1409,401409,oruro,cercado,oruro,3,1001,20,8,3,50,91,2022-08-12T23:44:10.419Z
1419,401419,oruro,cercado,oruro,2,1001,14,16,2,50,92,2022-07-20T18:13:58.657Z
1383,401383,oruro,cercado,oruro,2,1001,13,17,2,50,98,2022-08-12T21:46:32.593Z
3114,403114,oruro,cercado,oruro,2,1001,20,8,2,50,129,2022-08-21T17:52:41.625Z
1128,401128,oruro,cercado,oruro,2,1001,18,2,2,50,138,2022-08-12T21:34:47.558Z
151,400151,oruro,cercado,oruro,3,1001,6,4,3,50,158,2022-08-12T19:36:52.392Z
2372,402372,oruro,cercado,oruro,1,1001,10,3,1,50,193,2022-07-29T23:18:34.482Z
1587,401587,oruro,cercado,oruro,3,1001,23,7,3,50,293,2022-08-19T18:54:07.718Z
401,400401,oruro,cercado,oruro,4,1001,2,8,4,51,57,2022-07-22T22:40:22.821Z
163,400163,oruro,cercado,oruro,3,1001,7,3,3,51,58,2022-08-12T21:45:57.662Z
198,400198,oruro,cercado,oruro,4,1001,7,4,4,51,61,2022-08-15T13:36:49.197Z
162,400162,oruro,cercado,oruro,3,1001,7,2,3,51,62,2022-08-02T13:30:21.092Z
567,400567,oruro,cercado,oruro,3,1001,8,15,3,51,62,2022-08-06T12:39:28.989Z
746,400746,oruro,cercado,oruro,2,1001,10,6,2,51,66,2022-08-12T22:14:35.053Z
420,400420,oruro,cercado,oruro,4,1001,4,7,4,51,67,2022-07-21T03:13:33.131Z
2427,402427,oruro,cercado,oruro,1,1001,6,13,1,51,71,2022-07-17T19:15:28.208Z
3900,403900,oruro,cercado,oruro,5,1001,9,7,5,51,72,2022-08-12T19:06:41.268Z
3102,403102,oruro,cercado,oruro,2,1001,21,1,2,51,77,2022-07-27T14:03:46.870Z
2366,402366,oruro,cercado,oruro,1,1001,9,2,1,51,83,2022-07-18T15:40:10.293Z
553,400553,oruro,cercado,oruro,3,1001,8,10,3,51,84,2022-07-21T11:15:23.061Z
655,400655,oruro,cercado,oruro,2,1001,19,2,2,51,87,2022-08-12T19:05:08.501Z
474,400474,oruro,cercado,oruro,3,1001,3,12,3,51,94,2022-07-23T16:03:05.947Z
2463,402463,oruro,cercado,oruro,1,1001,8,11,1,51,96,2022-07-17T03:21:56.050Z
2578,402578,oruro,cercado,oruro,2,1001,25,10,2,51,105,2022-07-22T22:37:54.208Z
2374,402374,oruro,cercado,oruro,1,1001,10,5,1,51,114,2022-07-27T15:45:16.840Z
1247,401247,oruro,cercado,oruro,2,1001,6,16,2,51,116,2022-07-22T00:10:18.678Z
3756,403756,oruro,cercado,oruro,5,1001,5,11,5,51,120,2022-08-12T22:16:32.715Z
1385,401385,oruro,cercado,oruro,3,1001,15,3,3,51,144,2022-08-12T21:53:13.329Z
1891,401891,oruro,cercado,oruro,3,1001,23,16,3,51,163,2022-08-08T23:51:52.666Z
409,400409,oruro,cercado,oruro,4,1001,3,11,4,52,58,2022-08-12T21:36:40.718Z
99,400099,oruro,cercado,oruro,3,1001,9,11,3,52,59,2022-07-26T12:48:51.367Z
1099,401099,oruro,cercado,oruro,2,1001,16,6,2,52,63,2022-08-12T21:28:44.998Z
911,400911,oruro,cercado,oruro,2,1001,6,11,2,52,68,2022-07-24T20:41:19.557Z
1911,401911,oruro,cercado,oruro,3,1001,14,11,3,52,70,2022-08-12T22:57:14.230Z
892,400892,oruro,cercado,oruro,2,1001,15,13,2,52,75,2022-08-13T21:38:44.327Z
1043,401043,oruro,cercado,oruro,2,1001,12,7,2,52,75,2022-08-12T14:26:17.525Z
415,400415,oruro,cercado,oruro,4,1001,4,2,4,52,79,2022-06-30T22:30:13.501Z
416,400416,oruro,cercado,oruro,4,1001,4,3,4,52,82,2022-07-20T12:51:32.349Z
1453,401453,oruro,cercado,oruro,4,1001,1,12,4,52,82,2022-07-21T11:42:48.816Z
1652,401652,oruro,cercado,oruro,3,1001,17,13,3,52,82,2022-07-27T19:06:53.049Z
742,400742,oruro,cercado,oruro,2,1001,10,2,2,52,84,2022-08-09T19:34:33.445Z
1230,401230,oruro,cercado,oruro,4,1001,8,3,4,52,85,2022-08-19T22:15:31.734Z
1692,401692,oruro,cercado,oruro,3,1001,18,14,3,52,90,2022-08-12T21:57:43.208Z
3753,403753,oruro,cercado,oruro,5,1001,5,2,5,52,101,2022-08-12T22:16:26.788Z
1488,401488,oruro,cercado,oruro,4,1001,9,8,4,52,117,2022-08-12T20:06:54.874Z
1562,401562,oruro,cercado,oruro,2,1001,18,13,2,52,130,2022-08-16T15:17:43.220Z
1929,401929,oruro,cercado,oruro,4,1001,8,15,4,52,131,2022-07-22T14:28:30.799Z
2179,402179,oruro,cercado,oruro,1,1001,7,7,1,52,145,2022-07-31T16:28:19.454Z
653,400653,oruro,cercado,oruro,2,1001,7,4,2,53,55,2022-07-25T22:15:51.503Z
901,400901,oruro,cercado,oruro,2,1001,9,11,2,53,60,2022-08-12T21:46:32.926Z
9,400009,oruro,cercado,oruro,3,1001,1,8,3,53,61,2022-08-12T22:53:58.186Z
427,400427,oruro,cercado,oruro,4,1001,3,8,4,53,64,2022-05-28T17:11:25.481Z
837,400837,oruro,cercado,oruro,2,1001,3,10,2,53,64,2022-08-01T18:37:36.023Z
103,400103,oruro,cercado,oruro,3,1001,9,12,3,53,65,2022-07-26T12:48:58.686Z
745,400745,oruro,cercado,oruro,2,1001,10,5,2,53,67,2022-08-04T13:42:40.833Z
2034,402034,oruro,cercado,oruro,1,1001,1,4,1,53,70,2022-07-02T17:18:16.374Z
3870,403870,oruro,cercado,oruro,5,1001,10,6,5,53,70,2022-08-12T18:16:38.049Z
1912,401912,oruro,cercado,oruro,3,1001,14,12,3,53,73,2022-08-12T22:57:39.282Z
592,400592,oruro,cercado,oruro,4,1001,3,16,4,53,74,2022-08-12T14:34:18.366Z
3880,403880,oruro,cercado,oruro,5,1001,12,5,5,53,74,2022-08-22T00:38:15.059Z
971,400971,oruro,cercado,oruro,2,1001,13,5,2,53,75,2022-07-24T16:31:39.058Z
28,400028,oruro,cercado,oruro,3,1001,8,5,3,53,78,2022-08-21T01:07:38.419Z
1262,401262,oruro,cercado,oruro,4,1001,9,3,4,53,78,2022-07-26T17:44:24.887Z
2375,402375,oruro,cercado,oruro,1,1001,10,6,1,53,102,2022-08-19T14:46:46.878Z
1311,401311,oruro,cercado,oruro,3,1001,12,5,3,53,180,2022-08-19T19:17:18.205Z
1446,401446,oruro,cercado,oruro,3,1001,23,6,3,53,305,2022-08-12T18:17:37.256Z
226,400226,oruro,cercado,oruro,3,1001,11,5,3,54,60,2022-08-12T21:56:43.948Z
29,400029,oruro,cercado,oruro,3,1001,2,5,3,54,61,2022-06-23T19:52:22.806Z
593,400593,oruro,cercado,oruro,4,1001,2,12,4,54,62,2022-07-19T18:06:58.959Z
417,400417,oruro,cercado,oruro,4,1001,4,4,4,54,65,2022-08-19T19:43:59.858Z
69,400069,oruro,cercado,oruro,3,1001,4,4,3,54,66,2022-07-27T21:26:29.897Z
885,400885,oruro,cercado,oruro,2,1001,15,11,2,54,66,2022-08-13T21:38:38.013Z
1421,401421,oruro,cercado,oruro,3,1001,19,9,3,54,69,2022-08-13T21:40:17.305Z
406,400406,oruro,cercado,oruro,4,1001,3,7,4,54,70,2022-08-12T14:34:27.038Z
414,400414,oruro,cercado,oruro,4,1001,4,1,4,54,70,2022-07-30T00:55:23.553Z
1465,401465,oruro,cercado,oruro,4,1001,5,10,4,54,70,2022-07-20T16:19:16.445Z
49,400049,oruro,cercado,oruro,3,1001,3,4,3,54,71,2022-08-19T21:34:44.889Z
60,400060,oruro,cercado,oruro,3,1001,3,10,3,54,72,2022-08-19T22:09:00.171Z
478,400478,oruro,cercado,oruro,3,1001,3,14,3,54,72,2022-07-23T16:03:14.135Z
2562,402562,oruro,cercado,oruro,2,1001,25,7,2,54,79,2022-07-17T19:49:07.226Z
3759,403759,oruro,cercado,oruro,5,1001,5,10,5,54,80,2022-08-12T22:16:34.342Z
3743,403743,oruro,cercado,oruro,5,1001,10,14,5,54,81,2022-08-08T02:36:48.659Z
2448,402448,oruro,cercado,oruro,1,1001,8,16,1,54,88,2022-08-12T22:14:10.687Z
3748,403748,oruro,cercado,oruro,5,1001,11,1,5,54,89,2022-08-08T02:36:51.675Z
1184,401184,oruro,cercado,oruro,2,1001,3,18,2,54,105,2022-07-20T22:32:18.574Z
2168,402168,oruro,cercado,oruro,1,1001,7,4,1,54,154,2022-08-12T14:32:17.151Z
4182,404182,oruro,cercado,oruro,5,1001,4,10,5,54,154,2022-08-19T20:31:41.484Z
2161,402161,oruro,cercado,oruro,1,1001,5,16,1,54,167,2022-07-22T22:57:22.407Z
1131,401131,oruro,cercado,oruro,2,1001,18,5,2,54,186,2022-08-20T16:28:30.141Z
4138,404138,oruro,cercado,oruro,5,1001,14,14,5,55,65,2022-08-13T02:37:59.619Z
744,400744,oruro,cercado,oruro,2,1001,10,4,2,55,66,2022-08-12T22:14:36.710Z
209,400209,oruro,cercado,oruro,4,1001,7,8,4,55,69,2022-08-15T13:36:59.413Z
203,400203,oruro,cercado,oruro,4,1001,7,6,4,55,70,2022-08-15T20:26:21.225Z
4126,404126,oruro,cercado,oruro,5,1001,13,13,5,55,71,2022-08-19T22:33:09.456Z
2357,402357,oruro,cercado,oruro,1,1001,9,16,1,55,79,2022-08-06T12:06:23.382Z
396,400396,oruro,cercado,oruro,4,1001,2,3,4,55,83,2022-08-12T21:37:08.237Z
3881,403881,oruro,cercado,oruro,5,1001,12,6,5,55,84,2022-08-22T00:38:31.025Z
2456,402456,oruro,cercado,oruro,1,1001,5,10,1,55,87,2022-08-05T20:04:42.710Z
3896,403896,oruro,cercado,oruro,5,1001,9,2,5,55,89,2022-08-08T14:21:07.841Z
3839,403839,oruro,cercado,oruro,5,1001,8,8,5,55,90,2022-08-04T21:16:48.168Z
734,400734,oruro,cercado,oruro,2,1001,17,1,2,55,91,2022-08-12T18:17:58.765Z
2422,402422,oruro,cercado,oruro,1,1001,11,4,1,55,92,2022-07-17T23:57:42.906Z
763,400763,oruro,cercado,oruro,2,1001,5,5,2,55,102,2022-08-21T13:09:55.205Z
2197,402197,oruro,cercado,oruro,1,1001,1,7,1,55,106,2022-07-18T00:37:45.578Z
2107,402107,oruro,cercado,oruro,1,1001,4,11,1,55,108,2022-08-12T22:13:46.453Z
1896,401896,oruro,cercado,oruro,1,1001,1,2,1,55,111,2022-08-19T18:09:59.524Z
5165,405165,oruro,pantaleon dalence,huanuni,1,1001,2,8,1,55,151,2022-08-22T02:21:57.229Z
2099,402099,oruro,cercado,oruro,1,1001,4,14,1,55,164,2022-07-18T18:06:29.955Z
1965,401965,oruro,cercado,oruro,3,1001,23,17,3,55,201,2022-08-12T21:57:55.364Z
2909,402909,oruro,cercado,oruro,2,1001,22,3,2,55,228,2022-07-20T18:40:25.110Z
2046,402046,oruro,cercado,oruro,6,1001,1,5,6,55,245,2022-08-12T18:53:18.261Z
217,400217,oruro,cercado,oruro,3,1001,10,9,3,56,58,2022-08-12T17:23:31.230Z
659,400659,oruro,cercado,oruro,2,1001,8,4,2,56,64,2022-07-23T17:42:43.517Z
840,400840,oruro,cercado,oruro,2,1001,15,5,2,56,70,2022-08-13T21:38:19.802Z
302,400302,oruro,cercado,oruro,4,1001,6,8,4,56,72,2022-08-21T00:21:20.120Z
770,400770,oruro,cercado,oruro,2,1001,5,7,2,56,72,2022-07-21T12:03:35.422Z
1055,401055,oruro,cercado,oruro,2,1001,13,14,2,56,75,2022-07-24T16:31:53.326Z
46,400046,oruro,cercado,oruro,3,1001,3,3,3,56,78,2022-08-19T21:34:39.936Z
3798,403798,oruro,cercado,oruro,5,1001,6,12,5,56,78,2022-08-09T20:23:39.725Z
1111,401111,oruro,cercado,oruro,2,1001,17,8,2,56,81,2022-08-12T18:18:07.904Z
651,400651,oruro,cercado,oruro,2,1001,7,2,2,56,82,2022-06-03T21:01:39.945Z
2086,402086,oruro,cercado,oruro,1,1001,3,5,1,56,83,2022-08-02T20:43:18.353Z
2446,402446,oruro,cercado,oruro,1,1001,8,15,1,56,85,2022-08-12T22:14:06.405Z
1626,401626,oruro,cercado,oruro,3,1001,16,15,3,56,90,2022-07-08T22:22:02.173Z
2207,402207,oruro,cercado,oruro,1,1001,1,16,1,56,99,2022-07-30T00:59:11.647Z
2355,402355,oruro,cercado,oruro,1,1001,9,17,1,56,100,2022-07-18T15:38:44.254Z
4112,404112,oruro,cercado,oruro,5,1001,11,14,5,56,101,2022-08-12T15:35:39.254Z
1141,401141,oruro,cercado,oruro,4,1001,1,2,4,56,131,2022-08-21T22:12:09.725Z
1260,401260,oruro,cercado,oruro,4,1001,9,2,4,56,143,2022-08-05T23:15:22.935Z
1613,401613,oruro,cercado,oruro,3,1001,15,10,3,56,144,2022-08-12T21:58:10.577Z
2390,402390,oruro,cercado,oruro,1,1001,6,10,1,56,145,2022-07-17T16:15:45.135Z
3824,403824,oruro,cercado,oruro,5,1001,7,9,5,56,153,2022-08-02T21:12:25.051Z
2018,402018,oruro,cercado,oruro,3,1001,21,12,3,56,161,2022-08-12T15:05:14.488Z
1392,401392,oruro,cercado,oruro,3,1001,15,5,3,56,170,2022-08-12T21:54:13.770Z
3883,403883,oruro,cercado,oruro,5,1001,12,10,5,56,215,2022-08-12T21:38:00.425Z
741,400741,oruro,cercado,oruro,2,1001,10,1,2,57,65,2022-08-12T22:14:31.897Z
70,400070,oruro,cercado,oruro,3,1001,9,7,3,57,71,2022-08-12T22:15:25.285Z
970,400970,oruro,cercado,oruro,3,1001,16,2,3,57,73,2022-07-27T17:57:01.915Z
3765,403765,oruro,cercado,oruro,5,1001,5,8,5,57,75,2022-08-12T22:16:42.790Z
3808,403808,oruro,cercado,oruro,5,1001,7,17,5,57,75,2022-08-06T18:21:11.519Z
858,400858,oruro,cercado,oruro,2,1001,15,7,2,57,76,2022-08-13T21:38:26.653Z
1387,401387,oruro,cercado,oruro,3,1001,20,1,3,57,79,2022-08-12T23:29:55.421Z
3781,403781,oruro,cercado,oruro,5,1001,5,16,5,57,79,2022-08-12T18:03:39.715Z
721,400721,oruro,cercado,oruro,2,1001,15,3,2,57,80,2022-08-13T21:38:12.841Z
3746,403746,oruro,cercado,oruro,5,1001,10,17,5,57,82,2022-08-08T02:36:44.828Z
4147,404147,oruro,cercado,oruro,5,1001,14,5,5,57,83,2022-08-12T22:19:50.301Z
3810,403810,oruro,cercado,oruro,5,1001,7,15,5,57,87,2022-08-20T15:37:19.988Z
4139,404139,oruro,cercado,oruro,5,1001,14,15,5,57,87,2022-08-11T19:35:41.769Z
2409,402409,oruro,cercado,oruro,1,1001,11,15,1,57,94,2022-07-20T15:46:26.087Z
1201,401201,oruro,cercado,oruro,4,1001,5,3,4,57,95,2022-06-22T22:18:11.996Z
1506,401506,oruro,cercado,oruro,2,1001,18,12,2,57,95,2022-08-15T12:55:49.959Z
4113,404113,oruro,cercado,oruro,5,1001,13,1,5,57,99,2022-08-12T15:35:43.402Z
1887,401887,oruro,cercado,oruro,3,1001,23,12,3,57,105,2022-08-19T18:54:15.236Z
2139,402139,oruro,cercado,oruro,1,1001,3,4,1,57,106,2022-08-13T14:48:33.056Z
2571,402571,oruro,cercado,oruro,2,1001,25,6,2,57,107,2022-07-26T22:57:02.015Z
1232,401232,oruro,cercado,oruro,4,1001,8,4,4,57,115,2022-08-11T20:48:43.713Z
3902,403902,oruro,cercado,oruro,5,1001,9,17,5,57,122,2022-08-12T19:06:44.986Z
1114,401114,oruro,cercado,oruro,2,1001,17,9,2,57,123,2022-08-12T18:18:09.586Z
1490,401490,oruro,cercado,oruro,4,1001,9,10,4,57,133,2022-08-20T16:55:16.473Z
2589,402589,oruro,cercado,oruro,2,1001,24,12,2,57,143,2022-07-12T21:40:39.795Z
2188,402188,oruro,cercado,oruro,1,1001,7,13,1,57,151,2022-07-27T00:00:36.426Z
2098,402098,oruro,cercado,oruro,6,1001,2,9,6,57,260,2022-07-22T23:11:35.583Z
784,400784,oruro,cercado,oruro,2,1001,5,13,2,58,63,2022-08-04T15:47:38.691Z
1424,401424,oruro,cercado,oruro,3,1001,19,10,3,58,63,2022-08-13T21:40:21.435Z
2457,402457,oruro,cercado,oruro,1,1001,5,7,1,58,68,2022-07-16T04:52:27.660Z
525,400525,oruro,cercado,oruro,3,1001,6,11,3,58,70,2022-07-25T07:12:16.417Z
43,400043,oruro,cercado,oruro,3,1001,3,2,3,58,72,2022-08-19T21:35:43.274Z
142,400142,oruro,cercado,oruro,3,1001,6,3,3,58,73,2022-08-12T19:36:47.932Z
32,400032,oruro,cercado,oruro,3,1001,8,6,3,58,75,2022-07-22T23:04:25.058Z
657,400657,oruro,cercado,oruro,2,1001,8,2,2,58,76,2022-07-30T03:47:43.663Z
161,400161,oruro,cercado,oruro,3,1001,10,1,3,58,77,2022-08-12T17:22:18.986Z
1461,401461,oruro,cercado,oruro,4,1001,5,8,4,58,77,2022-08-12T15:34:49.693Z
3791,403791,oruro,cercado,oruro,5,1001,6,5,5,58,77,2022-08-12T23:18:54.625Z
2030,402030,oruro,cercado,oruro,3,1001,17,17,3,58,78,2022-07-25T18:05:41.477Z
1116,401116,oruro,cercado,oruro,2,1001,19,9,2,58,79,2022-07-27T12:40:13.858Z
736,400736,oruro,cercado,oruro,2,1001,17,3,2,58,84,2022-07-23T15:38:13.434Z
2411,402411,oruro,cercado,oruro,1,1001,11,16,1,58,84,2022-07-20T15:46:43.150Z
1407,401407,oruro,cercado,oruro,3,1001,16,7,3,58,86,2022-07-26T17:08:23.667Z
2450,402450,oruro,cercado,oruro,1,1001,8,18,1,58,86,2022-08-12T22:14:12.495Z
1030,401030,oruro,cercado,oruro,2,1001,12,3,2,58,87,2022-08-12T14:26:07.330Z
2914,402914,oruro,cercado,oruro,2,1001,22,7,2,58,87,2022-08-08T15:26:15.138Z
1448,401448,oruro,cercado,oruro,4,1001,1,7,4,58,90,2022-07-21T11:42:32.108Z
1456,401456,oruro,cercado,oruro,4,1001,1,15,4,58,96,2022-07-21T11:43:02.056Z
2074,402074,oruro,cercado,oruro,1,1001,2,16,1,58,97,2022-07-19T14:35:11.790Z
3829,403829,oruro,cercado,oruro,5,1001,8,3,5,58,97,2022-08-03T21:01:40.504Z
1115,401115,oruro,cercado,oruro,2,1001,19,8,2,58,99,2022-07-20T15:29:47.870Z
583,400583,oruro,cercado,oruro,4,1001,7,15,4,58,101,2022-08-15T13:37:16.900Z
2050,402050,oruro,cercado,oruro,1,1001,5,17,1,58,104,2022-07-22T22:57:05.026Z
3852,403852,oruro,cercado,oruro,5,1001,8,15,5,58,107,2022-08-09T20:22:25.947Z
3885,403885,oruro,cercado,oruro,5,1001,12,11,5,58,110,2022-08-09T15:42:36.686Z
2371,402371,oruro,cercado,oruro,1,1001,10,2,1,58,111,2022-08-19T14:52:51.852Z
1144,401144,oruro,cercado,oruro,4,1001,1,3,4,58,142,2022-08-12T23:01:26.467Z
3116,403116,oruro,cercado,oruro,2,1001,20,9,2,58,153,2022-07-27T15:15:32.314Z
1480,401480,oruro,cercado,oruro,4,1001,8,8,4,58,170,2022-08-11T20:48:53.305Z
654,400654,oruro,cercado,oruro,2,1001,19,1,2,58,175,2022-08-12T19:05:05.968Z
2153,402153,oruro,cercado,oruro,1,1001,3,13,1,59,62,2022-08-13T14:49:31.300Z
444,400444,oruro,cercado,oruro,3,1001,9,14,3,59,66,2022-08-12T22:15:33.188Z
661,400661,oruro,cercado,oruro,2,1001,8,6,2,59,72,2022-07-23T17:42:49.044Z
859,400859,oruro,cercado,oruro,2,1001,4,7,2,59,74,2022-08-19T21:05:56.819Z
966,400966,oruro,cercado,oruro,3,1001,16,1,3,59,74,2022-08-19T23:36:33.386Z
3792,403792,oruro,cercado,oruro,5,1001,6,6,5,59,78,2022-08-12T23:18:56.872Z
3790,403790,oruro,cercado,oruro,5,1001,6,4,5,59,81,2022-08-08T18:53:12.283Z
476,400476,oruro,cercado,oruro,3,1001,3,13,3,59,86,2022-07-23T16:03:11.341Z
2028,402028,oruro,cercado,oruro,3,1001,17,15,3,59,90,2022-07-25T18:05:28.078Z
96,400096,oruro,cercado,oruro,3,1001,4,8,3,59,98,2022-08-20T16:28:52.365Z
2010,402010,oruro,cercado,oruro,1,1001,5,2,1,59,101,2022-07-20T16:13:46.720Z
1639,401639,oruro,cercado,oruro,3,1001,17,8,3,59,105,2022-07-25T18:03:39.222Z
1126,401126,oruro,cercado,oruro,2,1001,17,15,2,59,106,2022-07-23T15:37:33.713Z
3108,403108,oruro,cercado,oruro,2,1001,20,14,2,59,108,2022-08-03T15:40:36.428Z
1910,401910,oruro,cercado,oruro,3,1001,14,10,3,59,115,2022-08-12T22:56:53.103Z
2199,402199,oruro,cercado,oruro,1,1001,1,9,1,59,115,2022-07-18T00:38:02.943Z
2465,402465,oruro,cercado,oruro,1,1001,8,1,1,59,129,2022-07-17T03:22:07.882Z
1710,401710,oruro,cercado,oruro,3,1001,21,10,3,59,139,2022-08-12T15:05:10.210Z
3855,403855,oruro,cercado,oruro,5,1001,8,16,5,59,146,2022-08-09T20:22:23.677Z
2185,402185,oruro,cercado,oruro,1,1001,7,11,1,59,209,2022-07-09T15:21:46.344Z
594,400594,oruro,cercado,oruro,4,1001,2,13,4,60,66,2022-08-12T21:37:26.201Z
645,400645,oruro,cercado,oruro,2,1001,6,2,2,60,71,2022-07-18T03:56:43.070Z
1982,401982,oruro,cercado,oruro,3,1001,15,14,3,60,72,2022-08-12T23:11:27.184Z
595,400595,oruro,cercado,oruro,4,1001,2,14,4,60,73,2022-07-17T12:11:56.689Z
68,400068,oruro,cercado,oruro,3,1001,4,3,3,60,74,2022-07-23T15:49:37.084Z
832,400832,oruro,cercado,oruro,2,1001,15,4,2,60,75,2022-08-13T21:38:17.234Z
498,400498,oruro,cercado,oruro,3,1001,5,14,3,60,76,2022-08-12T22:17:22.361Z
481,400481,oruro,cercado,oruro,3,1001,3,16,3,60,81,2022-08-12T14:56:06.892Z
3800,403800,oruro,cercado,oruro,5,1001,6,15,5,60,81,2022-08-09T20:23:33.586Z
1722,401722,oruro,cercado,oruro,3,1001,20,13,3,60,83,2022-08-19T22:53:58.411Z
658,400658,oruro,cercado,oruro,2,1001,8,3,2,60,84,2022-08-08T15:26:34.411Z
1919,401919,oruro,cercado,oruro,4,1001,5,16,4,60,85,2022-07-07T21:29:21.128Z
1112,401112,oruro,cercado,oruro,2,1001,19,6,2,60,86,2022-07-20T15:28:52.024Z
1040,401040,oruro,cercado,oruro,2,1001,12,6,2,60,87,2022-07-30T04:21:17.773Z
1382,401382,oruro,cercado,oruro,2,1001,13,16,2,60,88,2022-06-23T20:43:23.443Z
2029,402029,oruro,cercado,oruro,3,1001,17,16,3,60,88,2022-08-21T11:45:33.245Z
426,400426,oruro,cercado,oruro,4,1001,4,13,4,60,91,2022-08-16T15:19:01.288Z
726,400726,oruro,cercado,oruro,2,1001,14,1,2,60,93,2022-08-12T14:32:20.880Z
1031,401031,oruro,cercado,oruro,2,1001,12,4,2,60,94,2022-08-12T14:26:11.435Z
2559,402559,oruro,cercado,oruro,2,1001,25,14,2,60,98,2022-08-15T18:59:45.570Z
3873,403873,oruro,cercado,oruro,5,1001,10,8,5,60,107,2022-08-12T18:16:41.258Z
3075,403075,oruro,cercado,oruro,2,1001,22,15,2,60,117,2022-07-25T03:24:33.920Z
490,400490,oruro,cercado,oruro,3,1001,11,12,3,60,119,2022-08-12T21:56:59.776Z
1370,401370,oruro,cercado,oruro,2,1001,18,8,2,60,134,2022-08-12T21:35:02.186Z
1685,401685,oruro,cercado,oruro,3,1001,18,12,3,60,135,2022-08-12T21:57:37.848Z
1404,401404,oruro,cercado,oruro,3,1001,23,5,3,60,139,2022-08-12T18:17:35.611Z
1676,401676,oruro,cercado,oruro,3,1001,22,11,3,60,150,2022-08-12T21:29:47.702Z
3142,403142,oruro,cercado,oruro,2,1001,2,15,2,60,180,2022-07-30T16:24:42.202Z
1466,401466,oruro,cercado,oruro,2,1001,18,9,2,60,388,2022-08-15T12:54:56.660Z
320,400320,oruro,cercado,oruro,4,1001,6,12,4,61,69,2022-08-05T20:50:32.355Z
925,400925,oruro,cercado,oruro,2,1001,6,10,2,61,72,2022-07-26T23:11:10.066Z
42,400042,oruro,cercado,oruro,3,1001,3,1,3,61,79,2022-08-05T21:40:12.767Z
1317,401317,oruro,cercado,oruro,2,1001,19,15,2,61,80,2022-08-12T19:05:23.780Z
412,400412,oruro,cercado,oruro,4,1001,2,10,4,61,81,2022-08-15T17:54:37.844Z
3110,403110,oruro,cercado,oruro,2,1001,20,12,2,61,81,2022-07-27T14:05:05.765Z
422,400422,oruro,cercado,oruro,4,1001,4,9,4,61,85,2022-07-21T03:13:44.793Z
2392,402392,oruro,cercado,oruro,1,1001,6,8,1,61,87,2022-07-17T16:42:21.925Z
3809,403809,oruro,cercado,oruro,5,1001,7,16,5,61,87,2022-08-05T17:58:52.265Z
3882,403882,oruro,cercado,oruro,5,1001,12,9,5,61,91,2022-08-09T15:02:52.647Z
2365,402365,oruro,cercado,oruro,1,1001,9,3,1,61,96,2022-07-18T15:40:04.573Z
3100,403100,oruro,cercado,oruro,2,1001,21,6,2,61,101,2022-07-27T14:03:23.469Z
1894,401894,oruro,cercado,oruro,1,1001,1,1,1,61,103,2022-08-08T23:48:41.240Z
865,400865,oruro,cercado,oruro,2,1001,9,4,2,61,105,2022-07-24T12:20:56.551Z
3097,403097,oruro,cercado,oruro,2,1001,21,10,2,61,108,2022-08-09T15:00:16.033Z
3858,403858,oruro,cercado,oruro,5,1001,8,17,5,61,113,2022-08-20T16:37:48.522Z
2368,402368,oruro,cercado,oruro,1,1001,10,1,1,61,140,2022-08-06T00:54:36.306Z
3121,403121,oruro,cercado,oruro,2,1001,20,2,2,61,143,2022-07-25T13:40:05.927Z
2235,402235,oruro,cercado,oruro,1,1001,4,15,1,61,145,2022-07-17T23:59:38.677Z
3890,403890,oruro,cercado,oruro,5,1001,12,16,5,61,158,2022-08-13T02:57:12.612Z
2163,402163,oruro,cercado,oruro,1,1001,5,14,1,61,164,2022-08-06T01:19:37.982Z
